,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
4581,2017-07-18,1500350400,32.6,22.6,27.2,36.4,22.6,28.9,22.1,75.79,0.0,,0.0,,0.0,0.0,33.5,17.5,130.6,1018.6,46.9,15.9,,,0.0,06:02:51,1500372171,20:28:45,1500424125,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4582,2017-07-19,1500436800,34.6,19.9,27.6,35.8,19.9,28.5,19.7,65.62,0.0,,0.0,,0.0,0.0,,10.9,180.5,1018.4,15.7,16.0,,,0.0,06:03:35,1500458615,20:28:08,1500510488,0.9,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4583,2017-07-20,1500523200,36.0,22.9,29.5,39.0,22.9,31.2,20.9,62.94,0.0,,0.0,,0.0,0.0,29.5,18.5,203.8,1016.2,40.4,15.7,,,0.0,06:04:20,1500545060,20:27:29,1500596849,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4584,2017-07-21,1500609600,36.0,23.7,30.2,39.1,23.7,32.4,21.4,61.65,0.0,,0.0,,0.0,0.0,,13.1,168.4,1014.1,54.3,14.7,,,0.0,06:05:06,1500631506,20:26:48,1500683208,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4585,2017-07-22,1500696000,37.5,23.8,30.6,41.4,23.8,33.2,21.5,61.02,0.0,,0.0,,0.0,0.0,40.7,22.2,243.0,1011.8,37.4,15.8,,,0.0,06:05:52,1500717952,20:26:06,1500769566,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4586,2017-07-23,1500782400,34.6,24.1,29.2,37.0,24.1,31.4,21.9,66.89,12.44,,33.33,,0.0,0.0,90.7,28.2,228.5,1009.3,45.9,15.0,,,0.0,06:06:39,1500804399,20:25:22,1500855922,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4587,2017-07-24,1500868800,34.0,22.4,27.5,35.6,22.4,28.6,21.2,71.77,14.57,,16.67,,0.0,0.0,27.7,16.6,208.7,1010.4,52.2,15.3,,,0.0,06:07:26,1500890846,20:24:36,1500942276,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4588,2017-07-25,1500955200,30.1,21.4,26.0,30.2,21.4,26.2,17.6,61.38,0.0,,0.0,,0.0,0.0,31.7,17.8,155.1,1017.9,35.8,15.9,,,0.0,06:08:14,1500977294,20:23:49,1501028629,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4589,2017-07-26,1501041600,31.0,19.5,24.7,31.6,19.5,24.9,17.7,67.07,0.0,,0.0,,0.0,0.0,,14.4,116.3,1021.3,57.2,15.7,,,0.0,06:09:02,1501063742,20:23:00,1501114980,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4590,2017-07-27,1501128000,31.2,20.9,26.0,34.4,20.9,27.3,20.4,72.22,0.0,,0.0,,0.0,0.0,29.5,22.7,205.9,1015.8,59.9,15.7,,,0.0,06:09:50,1501150190,20:22:10,1501201330,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4591,2017-07-28,1501214400,30.3,23.0,25.7,33.6,23.0,26.5,21.7,79.76,7.4,,33.33,,0.0,0.0,53.6,27.5,209.4,1009.1,69.2,15.3,,,0.0,06:10:39,1501236639,20:21:18,1501287678,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4592,2017-07-29,1501300800,23.0,20.1,21.4,23.0,20.1,21.3,19.5,89.75,15.22,,66.67,,0.0,0.0,47.3,31.5,303.9,1006.8,81.6,11.5,,,0.0,06:11:28,1501323088,20:20:25,1501374025,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4593,2017-07-30,1501387200,27.7,15.5,21.9,27.4,15.5,21.8,13.4,60.94,0.0,,0.0,,0.0,0.0,35.3,20.9,186.8,1016.4,17.4,15.8,,,0.0,06:12:17,1501409537,20:19:30,1501460370,0.24,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4594,2017-07-31,1501473600,30.0,15.2,22.8,29.5,15.2,22.7,14.8,64.8,0.0,,0.0,,0.0,0.0,,14.4,83.0,1019.3,17.0,15.6,,,0.0,06:13:07,1501495987,20:18:33,1501546713,0.29,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4595,2017-08-01,1501560000,31.4,16.8,24.9,31.5,16.8,25.0,16.9,63.93,0.0,,0.0,,0.0,0.0,,11.1,143.8,1018.7,31.1,16.0,,,0.0,06:13:57,1501582437,20:17:36,1501633056,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4596,2017-08-02,1501646400,31.7,20.7,26.0,31.9,20.7,26.2,17.6,61.98,0.0,,0.0,,0.0,0.0,,16.2,164.2,1018.3,56.0,15.9,,,0.0,06:14:47,1501668887,20:16:36,1501719396,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4597,2017-08-03,1501732800,33.2,20.9,27.0,33.8,20.9,27.5,18.5,61.78,0.0,,0.0,,0.0,0.0,31.7,18.5,174.4,1018.7,43.8,15.8,,,0.0,06:15:37,1501755337,20:15:36,1501805736,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4598,2017-08-04,1501819200,32.1,20.9,26.8,32.6,20.9,27.3,19.2,65.64,0.0,,0.0,,0.0,0.0,29.5,19.8,155.3,1015.7,36.2,15.8,,,0.0,06:16:28,1501841788,20:14:34,1501892074,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4599,2017-08-05,1501905600,30.3,20.4,26.4,30.0,20.4,26.4,16.7,56.95,0.0,,0.0,,0.0,0.0,33.5,19.2,255.5,1014.7,40.8,16.0,,,0.0,06:17:18,1501928238,20:13:31,1501978411,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4600,2017-08-06,1501992000,30.3,15.0,23.0,29.5,15.0,22.9,14.3,61.28,0.0,,0.0,,0.0,0.0,31.7,16.9,108.8,1019.8,31.4,16.0,,,0.0,06:18:09,1502014689,20:12:26,1502064746,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4601,2017-08-07,1502078400,30.4,21.5,24.4,33.4,21.5,25.2,20.6,80.33,12.67,,33.33,,0.0,0.0,42.1,23.7,183.8,1015.4,77.5,14.0,,,0.0,06:19:00,1502101140,20:11:20,1502151080,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4602,2017-08-08,1502164800,26.3,18.6,22.3,26.3,18.6,22.3,19.2,83.83,23.62,,41.67,,0.0,0.0,,16.8,158.8,1016.4,66.8,13.2,,,0.0,06:19:51,1502187591,20:10:13,1502237413,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4603,2017-08-09,1502251200,28.2,16.7,22.5,28.0,16.7,22.5,16.0,70.36,0.0,,0.0,,0.0,0.0,31.7,15.8,117.4,1022.7,41.1,15.3,,,0.0,06:20:42,1502274042,20:09:05,1502323745,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4604,2017-08-10,1502337600,28.7,16.0,22.7,28.5,16.0,22.7,15.7,68.24,0.0,,0.0,,0.0,0.0,,11.9,104.5,1023.6,23.2,15.6,,,0.0,06:21:33,1502360493,20:07:55,1502410075,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4605,2017-08-11,1502424000,28.5,18.1,23.9,31.2,18.1,24.7,20.1,80.28,0.0,,0.0,,0.0,0.0,25.9,18.0,129.2,1019.6,56.4,16.0,,,0.0,06:22:24,1502446944,20:06:45,1502496405,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4606,2017-08-12,1502510400,29.4,23.2,25.7,33.1,23.2,26.8,23.1,86.51,8.09,,29.17,,0.0,0.0,,15.1,199.7,1013.8,59.4,15.0,,,0.0,06:23:15,1502533395,20:05:33,1502582733,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4607,2017-08-13,1502596800,27.6,21.1,23.9,28.5,21.1,24.1,19.4,77.51,5.89,,8.33,,0.0,0.0,,18.9,106.1,1015.5,50.6,14.8,,,0.0,06:24:06,1502619846,20:04:20,1502669060,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4608,2017-08-14,1502683200,28.3,18.9,23.9,30.4,18.9,24.5,20.3,80.9,0.0,,0.0,,0.0,0.0,,10.9,68.7,1015.8,66.8,15.4,,,0.0,06:24:57,1502706297,20:03:06,1502755386,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4609,2017-08-15,1502769600,28.6,23.3,25.0,33.1,23.3,25.9,23.5,91.61,11.19,,45.83,,0.0,0.0,,15.5,136.4,1012.7,80.4,12.2,,,0.0,06:25:48,1502792748,20:01:51,1502841711,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4610,2017-08-16,1502856000,32.0,22.6,26.3,34.3,22.6,27.5,22.2,80.57,0.0,,0.0,,0.0,0.0,,8.4,147.8,1015.7,61.8,10.6,,,0.0,06:26:39,1502879199,20:00:35,1502928035,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4611,2017-08-17,1502942400,29.6,22.4,26.0,33.9,22.4,27.8,22.8,83.09,0.0,,0.0,,0.0,0.0,37.1,21.3,144.7,1016.2,35.2,13.0,,,0.0,06:27:30,1502965650,19:59:18,1503014358,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4612,2017-08-18,1503028800,33.0,23.6,27.3,40.3,23.6,29.8,23.8,82.86,42.57,,16.67,,0.0,0.0,63.0,31.7,187.5,1012.0,50.0,14.5,,,0.0,06:28:21,1503052101,19:58:00,1503100680,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4613,2017-08-19,1503115200,31.1,23.5,26.6,33.2,23.5,27.7,21.9,77.74,5.95,,12.5,,0.0,0.0,,16.0,106.0,1013.2,49.0,15.3,,,0.0,06:29:12,1503138552,19:56:42,1503187002,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4614,2017-08-20,1503201600,31.2,21.2,25.9,33.4,21.2,26.7,20.6,74.74,0.0,,0.0,,0.0,0.0,,12.6,123.4,1019.0,11.5,15.1,,,0.0,06:30:03,1503225003,19:55:22,1503273322,0.99,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4615,2017-08-21,1503288000,31.4,21.9,26.1,37.4,21.9,27.9,22.6,82.21,0.0,,0.0,,0.0,0.0,27.7,21.0,134.4,1022.1,41.7,12.7,,,0.0,06:30:54,1503311454,19:54:01,1503359641,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4616,2017-08-22,1503374400,32.4,22.8,27.6,36.8,22.8,29.8,22.5,75.56,0.0,,0.0,,0.0,0.0,38.9,23.0,171.5,1016.8,16.6,15.5,,,0.0,06:31:44,1503397904,19:52:40,1503445960,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4617,2017-08-23,1503460800,29.2,20.2,25.1,32.8,20.2,25.9,21.5,81.15,3.74,,16.67,,0.0,0.0,29.5,18.5,152.9,1011.5,39.9,15.7,,,0.0,06:32:35,1503484355,19:51:18,1503532278,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4618,2017-08-24,1503547200,27.2,19.4,22.8,27.6,19.4,22.8,17.4,74.08,0.07,,4.17,,0.0,0.0,,17.4,74.0,1014.5,56.4,15.8,,,0.0,06:33:26,1503570806,19:49:55,1503618595,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4619,2017-08-25,1503633600,26.8,17.5,21.9,27.4,17.5,21.9,16.9,75.26,0.0,,0.0,,0.0,0.0,,11.7,74.8,1019.5,42.1,15.8,,,0.0,06:34:16,1503657256,19:48:31,1503704911,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4620,2017-08-26,1503720000,27.4,17.0,21.6,27.7,17.0,21.6,16.6,75.24,0.07,,4.17,,0.0,0.0,,15.3,103.5,1022.9,41.3,15.6,,,0.0,06:35:07,1503743707,19:47:07,1503791227,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4621,2017-08-27,1503806400,26.6,16.3,20.8,26.6,16.3,20.8,13.9,68.13,0.0,,0.0,,0.0,0.0,25.9,18.2,70.3,1022.9,29.8,15.1,,,0.0,06:35:57,1503830157,19:45:41,1503877541,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4622,2017-08-28,1503892800,26.6,15.5,20.3,26.6,15.5,20.3,14.8,71.9,0.0,,0.0,,0.0,0.0,37.1,25.1,71.7,1021.8,57.4,14.8,,,0.0,06:36:47,1503916607,19:44:16,1503963856,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4623,2017-08-29,1503979200,20.7,17.3,19.1,20.7,17.3,19.1,17.8,92.17,27.95,,79.17,,0.0,0.0,50.0,25.7,91.4,1016.4,87.8,10.0,,,0.0,06:37:38,1504003058,19:42:49,1504050169,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4624,2017-08-30,1504065600,26.4,17.2,21.0,26.4,17.2,21.0,16.7,78.04,0.0,,0.0,,0.0,0.0,,14.9,254.2,1017.0,75.2,14.4,,,0.0,06:38:28,1504089508,19:41:22,1504136482,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4625,2017-08-31,1504152000,29.7,18.1,24.2,30.2,18.1,24.4,18.6,73.97,0.3,,4.17,,0.0,0.0,,14.1,156.2,1015.9,49.8,13.2,,,0.0,06:39:18,1504175958,19:39:55,1504222795,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4626,2017-09-01,1504238400,23.3,11.8,17.5,23.3,11.8,17.5,14.7,84.18,26.55,,41.67,,0.0,0.0,27.7,17.6,87.3,1019.6,75.2,12.9,,,0.0,06:40:08,1504262408,19:38:27,1504309107,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4627,2017-09-02,1504324800,18.7,13.7,16.7,18.7,13.7,16.7,16.4,98.13,10.07,,54.17,,0.0,0.0,,13.5,171.5,1018.4,97.8,7.0,,,0.0,06:40:58,1504348858,19:36:58,1504395418,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4628,2017-09-03,1504411200,26.1,17.0,20.5,26.1,17.0,20.5,16.5,80.2,1.65,,12.5,,0.0,0.0,,17.5,253.4,1016.2,63.5,15.3,,,0.0,06:41:48,1504435308,19:35:29,1504481729,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4629,2017-09-04,1504497600,28.1,13.7,21.6,28.9,13.7,21.8,16.4,74.95,0.0,,0.0,,0.0,0.0,33.5,26.0,138.6,1016.7,13.0,15.1,,,0.0,06:42:38,1504521758,19:33:59,1504568039,0.48,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4630,2017-09-05,1504584000,30.0,18.2,24.3,31.0,18.2,24.7,17.9,69.53,0.0,,0.0,,0.0,0.0,41.1,26.4,195.7,1011.6,25.9,15.8,,,0.0,06:43:28,1504608208,19:32:29,1504654349,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4631,2017-09-06,1504670400,23.0,16.0,19.8,23.0,16.0,19.8,17.8,88.44,2.7,,25.0,,0.0,0.0,46.4,19.2,208.1,1011.6,79.7,14.0,,,0.0,06:44:18,1504694658,19:30:59,1504740659,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4632,2017-09-07,1504756800,23.7,14.6,18.5,23.7,14.6,18.5,12.3,71.17,0.23,,4.17,,0.0,0.0,30.1,21.9,265.0,1016.4,50.3,15.4,,,0.0,06:45:08,1504781108,19:29:28,1504826968,0.51,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4633,2017-09-08,1504843200,25.0,10.9,17.8,25.0,10.9,17.8,10.9,68.05,0.0,,0.0,,0.0,0.0,,11.6,169.7,1021.9,19.0,15.8,,,0.0,06:45:58,1504867558,19:27:57,1504913277,0.53,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4634,2017-09-09,1504929600,22.7,13.3,17.7,22.7,13.3,17.7,11.2,68.27,0.0,,0.0,,0.0,0.0,40.7,22.3,71.0,1025.3,32.5,16.0,,,0.0,06:46:48,1504954008,19:26:26,1504999586,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4635,2017-09-10,1505016000,21.6,10.5,15.7,21.6,10.5,15.7,10.8,74.3,0.0,,0.0,,0.0,0.0,37.1,21.9,122.3,1028.1,36.1,16.0,,,0.0,06:47:38,1505040458,19:24:54,1505085894,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4636,2017-09-11,1505102400,21.9,11.3,16.8,21.9,11.3,16.8,13.2,80.21,0.0,,0.0,,0.0,0.0,35.3,22.3,38.9,1024.4,65.7,16.0,,,0.0,06:48:28,1505126908,19:23:22,1505172202,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4637,2017-09-12,1505188800,25.2,15.7,20.2,25.2,15.7,20.2,16.4,80.1,0.67,,12.5,,0.0,0.0,27.7,22.7,70.2,1016.2,65.4,16.0,,,0.0,06:49:18,1505213358,19:21:50,1505258510,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4638,2017-09-13,1505275200,28.8,19.2,23.1,29.7,19.2,23.3,19.5,82.58,2.15,,12.5,,0.0,0.0,29.5,21.3,148.5,1012.6,57.7,10.9,,,0.0,06:50:08,1505299808,19:20:18,1505344818,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4639,2017-09-14,1505361600,27.2,18.6,22.7,27.8,18.6,22.8,18.7,79.68,0.16,,8.33,,0.0,0.0,25.9,19.1,184.4,1013.5,53.4,16.0,,,0.0,06:50:58,1505386258,19:18:45,1505431125,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4640,2017-09-15,1505448000,28.3,19.7,23.3,28.9,19.7,23.5,18.5,76.16,0.0,,0.0,,0.0,0.0,,11.7,145.7,1017.8,59.3,15.8,,,0.0,06:51:48,1505472708,19:17:12,1505517432,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4641,2017-09-16,1505534400,29.0,18.7,23.4,30.1,18.7,23.7,19.2,79.51,0.0,,0.0,,0.0,0.0,,12.1,30.9,1020.2,62.0,15.5,,,0.0,06:52:38,1505559158,19:15:40,1505603740,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4642,2017-09-17,1505620800,29.0,17.7,22.7,30.2,17.7,23.0,19.1,82.36,0.0,,0.0,,0.0,0.0,29.5,14.4,64.3,1019.4,44.4,11.9,,,0.0,06:53:28,1505645608,19:14:07,1505690047,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4643,2017-09-18,1505707200,26.6,18.6,21.9,26.6,18.6,21.9,19.6,87.55,0.0,,0.0,,0.0,0.0,,19.2,118.6,1017.4,46.9,14.7,,,0.0,06:54:18,1505732058,19:12:34,1505776354,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4644,2017-09-19,1505793600,28.7,19.4,22.9,29.9,19.4,23.1,18.7,78.91,0.0,,0.0,,0.0,0.0,38.9,26.8,301.3,1014.2,56.1,15.6,,,0.0,06:55:08,1505818508,19:11:01,1505862661,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4645,2017-09-20,1505880000,31.2,18.6,24.5,31.2,18.6,24.6,17.5,68.29,0.0,,0.0,,0.0,0.0,,17.5,274.9,1014.4,17.5,15.9,,,0.0,06:55:59,1505904959,19:09:28,1505948968,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4646,2017-09-21,1505966400,31.2,18.6,23.9,31.8,18.6,24.1,17.9,72.33,0.0,,0.0,,0.0,0.0,,16.6,141.4,1016.9,36.7,15.6,,,0.0,06:56:49,1505991409,19:07:55,1506035275,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4647,2017-09-22,1506052800,28.2,18.5,22.9,29.4,18.5,23.2,18.6,78.39,0.0,,0.0,,0.0,0.0,,14.4,171.0,1017.4,49.2,15.6,,,0.0,06:57:40,1506077860,19:06:22,1506121582,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4648,2017-09-23,1506139200,30.0,16.7,22.5,30.6,16.7,22.7,17.5,76.61,0.0,,0.0,,0.0,0.0,29.5,16.6,66.9,1018.0,17.3,14.2,,,0.0,06:58:31,1506164311,19:04:49,1506207889,0.06,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4649,2017-09-24,1506225600,31.7,16.4,23.9,31.9,16.4,23.9,16.8,68.37,0.0,,0.0,,0.0,0.0,29.5,18.3,137.2,1018.1,32.3,16.0,,,0.0,06:59:22,1506250762,19:03:17,1506294197,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4650,2017-09-25,1506312000,30.7,17.6,23.6,31.7,17.6,23.9,18.2,74.27,0.0,,0.0,,0.0,0.0,37.1,21.0,114.3,1016.3,42.5,15.7,,,0.0,07:00:13,1506337213,19:01:44,1506380504,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4651,2017-09-26,1506398400,25.2,20.5,22.6,25.2,20.5,22.6,20.4,87.54,0.0,,0.0,,0.0,0.0,37.1,22.8,106.2,1014.3,89.2,15.9,,,0.0,07:01:04,1506423664,19:00:12,1506466812,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'KOFP', '72308493775']",obs,
4652,2017-09-27,1506484800,31.4,22.2,26.0,34.4,22.2,27.0,21.1,76.02,0.0,,0.0,,0.0,0.0,46.4,27.6,234.2,1010.1,39.4,16.0,,,0.0,07:01:55,1506510115,18:58:40,1506553120,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
4653,2017-09-28,1506571200,30.9,18.8,24.8,31.4,18.8,25.0,16.0,59.59,0.0,,0.0,,0.0,0.0,31.7,22.2,282.3,1011.1,10.1,15.9,,,0.0,07:02:47,1506596567,18:57:08,1506639428,0.27,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', 'KFCI', '72401013740', 'KOFP', '72308493775']",obs,
